웅천시장,상설장+5일장,충청남도 보령시 웅천읍 장터4길 24,충청남도 보령시 웅천읍 대창리 432-1,87,,Y,,2022-07-06
덕산시장,5일장,충청남도 예산군 덕산면 읍내서길 2-1,충청남도 예산군 덕산면 읍내리 356-6,50,,Y,041-3379-1080,2022-07-06
지리산나들이장터,상설장,전라남도 구례군 산동면 지리산온천로 126,전라남도 구례군 산동면 원촌리 38,22,,Y,061-780-5053,2022-07-06
세종대평시장,상설장+5일장,세종특별자치시 금남면 대평시장1길 17-2,세종특별자치시 금남면 용포리 205-42,76,,Y,044-867-3838,2022-07-06
여주한글시장(여주중앙로상점가),5일장,경기도 여주시 세종로14번길 24-1,경기도 여주시 하동 394-75,179,,Y,,2022-07-06
진주청과시장,상설장,경상남도 진주시 촉석로226번길 3,경상남도 진주시 수정동 25-28,322,,N,055-748-4956,2022-07-06
청평여울시장,상설장,경기도 가평군 청평면 청평중앙로26번길 10,경기도 가평군 청평면 청평리 424-7,114,,N,,2022-07-06
모란전통기름시장,상설장,경기도 성남시 중원구 둔촌대로83번길 7,경기도 성남시 중원구 성남동 4225,120,,Y,031-778-7395,2022-07-06
중부농수산물시장,상설장,경기도 안양시 만안구 안양로248번길 23,경기도 안양시 만안구 안양동 622-337,25,,Y,,2022-07-06
철뚝시장,상설장,부산광역시 부산진구 자유평화로3번길 14-15,부산광역시 부산진구 범천동 839-36,63,,N,,2022-07-06
답십리건축자재시장,상설장,서울특별시 동대문구 고미술로 49,서울특별시 동대문구 답십리동 532-11,83,,N,02-3394-8820,2022-07-06
신곡종합시장,상설장,서울특별시 양천구 남부순환로79길 37,서울특별시 양천구 신월동 575-17,50,,N,,2022-07-06
신정제일시장,상설장,서울특별시 양천구 중앙로34길 30,서울특별시 양천구 신정동 1030-6,56,,N,,2022-07-06
주암시장,5일장,전라남도 순천시 주암면 주암호길 9,전라남도 순천시 주암면 광천리 53,40,,Y,,2022-07-06
대천항종합수산물시장,상설장,충청남도 보령시 대천항로 370,충청남도 보령시 신흑동 2240-7,136,,Y,041-931-7087,2022-07-06
부여 새시장,5일장,충청남도 부여군 부여읍 부여로 12,충청남도 부여군 부여읍 구아리 395-7,74,,N,041-837-0020,2022-07-06
광천원동시장,5일장,충청남도 홍성군 광천읍 광천로323번길 15-1,충청남도 홍성군 광천읍 광천리 185-27,161,,N,,2022-07-06
안산패션타운전통시장,상설장,경기도 안산시 상록구 삼리로 45,경기도 안산시 상록구 사동 1530-1,139,,Y,031-418-6766,2022-07-06
안산 다농마트 전통시장,상설장,경기도 안산시 상록구 예술광장로 1,경기도 안산시 상록구 월피동 445-1,230,,Y,031-410-6666,2022-07-06
풍기선비골인삼시장,상설장,경상북도 영주시 풍기읍 소백로 2156,경상북도 영주시 풍기읍 산법리 446-8,68,,Y,054-636-3450,2022-07-06
고척골목시장상점가,상설장,서울특별시 구로구 중앙로10길 8,서울특별시 구로구 고척동 51-10,67,,N,,2022-07-06
청계상가,상설장,서울특별시 중구 청계천로 160,서울특별시 중구 산림동 207-1,179,,Y,02-2279-6513,2022-07-06
장미제일시장,상설장,서울특별시 중랑구 동일로143길 38,서울특별시 중랑구 묵동 249-104,56,,N,02-6348-0098,2022-07-06
오이도전통수산시장,상설장,경기도 시흥시 오이도로 167,경기도 시흥시 정왕동 2003-8,172,,Y,031-431-5275,2022-07-06
양동쌍학시장,상설장,경기도 양평군 양동면 학둔지아래길 76,경기도 양평군 양동면 쌍학리 227-3,101,,Y,031-773-1722,2022-07-06
청림시장,상설장,경상북도 포항시 남구 청림서길 29,경상북도 포항시 남구 청림동 588-2,30,,Y,,2022-07-06
환호그린빌시장,상설장,경상북도 포항시 북구 환호공원길 15,경상북도 포항시 북구 환호동 377-5,32,,Y,,2022-07-06
삼천포전통수산시장,상설장,경상남도 사천시 어시장길 46,경상남도 사천시 서동 311-112,66,,Y,055-833-8836,2022-07-06
석계시장,5일장,경상남도 양산시 상북면 삼계4길 2,경상남도 양산시 상북면 석계리 34-9,16,,Y,,2022-07-06
제천고추시장,상설장,충청북도 제천시 바이오밸리로 212,충청북도 제천시 신월동 1138-1,86,,Y,,2022-07-06
부곡시장,상설장,경상북도 김천시 부곡시장1길 13,경상북도 김천시 부곡동 409-1,21,,Y,,2022-07-06
중앙시장,상설장,경상북도 김천시 중앙시장3길 1,경상북도 김천시 모암동 157-20,90,,Y,,2022-07-06
모슬포중앙시장,상설장,제주특별자치도 서귀포시 대정읍 상모로 327,제주특별자치도 서귀포시 대정읍 하모리 824-2,68,,Y,,2022-07-06
서귀포매일올레시장,상설장,제주특별자치도 서귀포시 중앙로62번길 18,제주특별자치도 서귀포시 서귀동 277-1,225,,Y,064-762-1949,2022-07-06
서귀포향토오일시장,5일장,제주특별자치도 서귀포시 토평서로11번길 142,제주특별자치도 서귀포시 동홍동 779-1,568,,Y,064-763-0965,2022-07-06
중문오일시장,5일장,제주특별자치도 서귀포시 천제연로188번길 12,제주특별자치도 서귀포시 중문동 2123-1,67,,Y,,2022-07-06
표선오일시장,5일장,제주특별자치도 서귀포시 표선면 표선동서로 203-1,제주특별자치도 서귀포시 표선면 표선리 996,50,,Y,,2022-07-06
도남시장,상설장,제주특별자치도 제주시 신성로7길 13,제주특별자치도 제주시 도남동 923,99,,Y,064-757-8805,2022-07-06
동문시장(주),상설장,제주특별자치도 제주시 동문로 16,제주특별자치도 제주시 일도일동 1150-3,79,,N,064-722-3284,2022-07-06
보성시장,상설장,제주특별자치도 제주시 동광로1길 32,제주특별자치도 제주시 이도일동 1289-5,61,,Y,064-753-2085,2022-07-06
세화오일시장,5일장,제주특별자치도 제주시 구좌읍 해맞이해안로 1412,제주특별자치도 제주시 구좌읍 세화리 1500-5,151,,Y,064-782-0520,2022-07-06
신산시장,상설장,제주특별자치도 제주시 고마로17길 11,제주특별자치도 제주시 일도이동 377-11,50,,Y,,2022-07-06
제주동문수산시장,상설장,제주특별자치도 제주시 오현길 81,제주특별자치도 제주시 이도일동 1349-44,94,,Y,064-752-8959,2022-07-06
제주시동문공설시장,상설장,제주특별자치도 제주시 동문로4길 9,제주특별자치도 제주시 일도일동 1103,32,,Y,064-722-5109,2022-07-06
제주시동문재래시장,상설장,제주특별자치도 제주시 관덕로14길 20,제주특별자치도 제주시 이도일동 1436-7,330,,Y,064-752-3001,2022-07-06
제주시민속오일시장,5일장,제주특별자치도 제주시 오일장서길 26,제주특별자치도 제주시 도두일동 1235,1040,,Y,064-743-5986,2022-07-06
제주시서문공설시장,상설장,제주특별자치도 제주시 서문로4길 13-2,제주특별자치도 제주시 용담일동 135-9,85,,Y,064-758-8387,2022-07-06
제주칠성로상점가(칠성로상점가),상설장,제주특별자치도 제주시 관덕로13길 12,제주특별자치도 제주시 일도일동 1476-20,240,,Y,064-723-1510,2022-07-06
중앙로상점가,상설장,제주특별자치도 제주시 중앙로 91,제주특별자치도 제주시 이도일동 1460,140,,Y,070-8900-8300,2022-07-06
한림매일시장,상설장,제주특별자치도 제주시 한림읍 한림로 681,제주특별자치도 제주시 한림읍 한림리 1315-6,58,,Y,,2022-07-06
한림민속오일시장(한림오일시장),5일장,제주특별자치도 제주시 한림읍 한수풀로4길 10,제주특별자치도 제주시 한림읍 대림리 2021-21,144,,Y,064-796-8810,2022-07-06
함덕오일시장,5일장,제주특별자치도 제주시 조천읍 함덕16길 15-13,제주특별자치도 제주시 조천읍 함덕리 972-7,43,,Y,064-783-7874,2022-07-06
세종전통시장,상설장+5일장,세종특별자치시 조치원읍 조치원8길 42,세종특별자치시 조치원읍 정리 19-1,326,,Y,044-868-4209,2022-07-06
전의왕의물시장,5일장,세종특별자치시 전의면 장터길 33,세종특별자치시 전의면 읍내리 236-2,68,,Y,044-864-2259,2022-07-06
대명여울빛거리시장,상설장,서울특별시 금천구 시흥대로 212,서울특별시 금천구 시흥동 889-13,238,,Y,02-808-0811,2022-07-06
서문시장 아진상가 상점가,상설장,대구광역시 중구 큰장로28길 39,대구광역시 중구 대신동 115-381,233,,Y,053-254-1254,2022-07-06
남동산업용품상가,상설장,인천광역시 남동구 은청로 4-7,인천광역시 남동구 고잔동 630,620,,Y,032-816-7131,2022-07-06
언양알프스시장,5일장,울산광역시 울주군 언양읍 장터1길 12-1,울산광역시 울주군 언양읍 남부리 174-1,116,,N,052-254-5728,2022-07-06
합성옛길시장,상설장,경상남도 창원시 마산회원구 합성옛길 77,경상남도 창원시 마산회원구 양덕동 7-1,60,,N,,2022-07-06
회성종합시장,상설장,경상남도 창원시 마산회원구 회성시장1길 16,경상남도 창원시 마산회원구 회성동 450-2,78,,Y,055-255-6051,2022-07-06
합성대로상가,상설장,경상남도 창원시 마산회원구 3·15대로 747-1,경상남도 창원시 마산회원구 합성동 85-8,35,,N,,2022-07-06
북신전통시장,상설장,경상남도 통영시 북신시장1길 66,경상남도 통영시 북신동 665-16,137,,Y,055-641-0032,2022-07-06
서호전통시장,상설장,경상남도 통영시 새터길 58-9,경상남도 통영시 서호동 163-42,240,,Y,055-645-3024,2022-07-06
통영중앙전통시장,상설장+5일장,경상남도 통영시 중앙시장1길 14-16,경상남도 통영시 중앙동 38-4,280,,Y,055-649-5225,2022-07-06
계천공설시장(계천시장),5일장,경상남도 하동군 금남면 섬진강대로 977-17,경상남도 하동군 금남면 계천리 356-4,45,,Y,,2022-07-06
북천공설시장,5일장,경상남도 하동군 북천면 경서대로 2441-8,경상남도 하동군 북천면 직전리 628-3,18,,Y,,2022-07-06
옥종공설시장,5일장,경상남도 하동군 옥종면 옥종시장길 5,경상남도 하동군 옥종면 청룡리 124-15,40,,Y,,2022-07-06
덕하시장,상설장+5일장,,울산광역시 울주군 청량읍 상남리 578,14,온누리상품권,Y,,2020-10-15
진교공설시장,상설장+5일장,경상남도 하동군 진교면 선창길 24,경상남도 하동군 진교면 진교리 302-4,74,,Y,055-882-3797,2022-07-06
하동공설시장,상설장+5일장,경상남도 하동군 하동읍 시장1길 12-2,경상남도 하동군 하동읍 읍내리 258-1,155,,Y,055-884-2312,2022-07-06
화개장터,상설장+5일장,경상남도 하동군 화개면 쌍계로 21,경상남도 하동군 화개면 탑리 726-8,74,,Y,055-884-8232,2022-07-06
횡천공설시장(횡천시장),상설장+5일장,경상남도 하동군 횡천면 문화2길 24,경상남도 하동군 횡천면 횡천리 507-2,14,,Y,,2022-07-06
가야상설시장(가야시장),상설장+5일장,경상남도 함안군 가야읍 가야8길 8,경상남도 함안군 가야읍 말산리 470-1,86,,Y,,2022-07-06
군복공설시장,5일장,경상남도 함안군 군북면 중암8길 27,경상남도 함안군 군북면 중암리 66-50,20,,Y,,2022-07-06
대산공설시장,5일장,경상남도 함안군 대산면 대산중앙로 219,경상남도 함안군 대산면 구혜리 221-3,34,,Y,,2022-07-06
칠원공설시장,5일장,경상남도 함안군 칠원읍 서남2길 14,경상남도 함안군 칠원읍 구성리 728-98,16,,Y,,2022-07-06
안의시장,5일장,경상남도 함양군 안의면 약초시장길 25-10,경상남도 함양군 안의면 석천리 243,30,,Y,,2022-07-06
지리산함양시장,상설장+5일장,경상남도 함양군 함양읍 용평중앙길 20,경상남도 함양군 함양읍 용평리 607-104,131,,Y,055-963-2461,2022-07-06
함양토종약초시장,상설장,경상남도 함양군 안의면 약초시장길 27,경상남도 함양군 안의면 이전리 15-1,23,,Y,,2022-07-06
가야시장,5일장,경상남도 합천군 가야면 가야시장로 63-15,경상남도 합천군 가야면 황산리 279-11,64,,Y,,2022-07-06
삼가시장,상설장+5일장,경상남도 합천군 삼가면 일부5길 1,경상남도 합천군 삼가면 일부리 921-1,96,,Y,,2022-07-06
야로시장,5일장,경상남도 합천군 야로면 시장길 7-3,경상남도 합천군 야로면 구정리 273-4,34,,Y,,2022-07-06
초계시장,상설장+5일장,경상남도 합천군 초계면 초계중앙로 61,경상남도 합천군 초계면 초계리 50-1,52,,Y,,2022-07-06
합천시장,상설장+5일장,경상남도 합천군 합천읍 옥산로 53,경상남도 합천군 합천읍 합천리 473-1,159,,Y,055-932-0063,2022-07-06
고성오일시장,5일장,제주특별자치도 서귀포시 성산읍 고성오조로 93,제주특별자치도 서귀포시 성산읍 고성리 1189-7,68,,Y,,2022-07-06
대정오일시장,5일장,제주특별자치도 서귀포시 대정읍 신영로36번길 65,제주특별자치도 서귀포시 대정읍 하모리 1089-16,198,,Y,,2022-07-06
성원3차상가,상설장,경상남도 창원시 성산구 대암로 80,경상남도 창원시 성산구 대방동 355,101,,Y,,2022-07-06
성원그랜드쇼핑상가,상설장,경상남도 창원시 성산구 동산로 124,경상남도 창원시 성산구 상남동 45-1,564,,Y,055-267-3196,2022-07-06
소계시장,상설장,경상남도 창원시 의창구 소계로 83-6,경상남도 창원시 의창구 소계동 724-4,72,,N,,2022-07-06
소계옛길시장,상설장,경상남도 창원시 의창구 소계로 99-4,경상남도 창원시 의창구 소계동 723-3,57,,N,,2022-07-06
소답시장,상설장,경상남도 창원시 의창구 의안로49번길 31-7,경상남도 창원시 의창구 북동 265-9,64,,Y,055-253-3384,2022-07-06
신마산반월시장(반월시장),상설장,경상남도 창원시 마산합포구 반월남1길 18-16,경상남도 창원시 마산합포구 반월동 84-13,80,,N,,2022-07-06
신마산시장,상설장,경상남도 창원시 마산합포구 문화동15길 13,경상남도 창원시 마산합포구 해운동 64,94,,Y,055-223-0325,2022-07-06
양곡종합상가,상설장,경상남도 창원시 성산구 신촌로 102,경상남도 창원시 성산구 신촌동 33-2,103,,Y,055-286-2458,2022-07-06
양덕중앙시장,상설장,경상남도 창원시 마산회원구 양덕북10길 23,경상남도 창원시 마산회원구 양덕동 15-25,83,,N,055-294-5391,2022-07-06
역전통합시장,상설장,경상남도 창원시 마산회원구 석전동15길 23,경상남도 창원시 마산회원구 석전동 226-2,170,,Y,,2022-07-06
웅천시장,5일장,경상남도 창원시 진해구 웅천중로56번길 8,경상남도 창원시 진해구 성내동 327,132,,Y,,2022-07-06
월영대시장,상설장,경상남도 창원시 마산합포구 월영남1길 13,경상남도 창원시 마산합포구 해운동 14-15,125,,N,,2022-07-06
유신종합상가,상설장,경상남도 창원시 성산구 신촌로 21,경상남도 창원시 성산구 신촌동 15-6,56,,Y,055-275-0488,2022-07-06
정우새어시장,상설장,경상남도 창원시 마산합포구 어시장7길 126,경상남도 창원시 마산합포구 동성동 313,73,,Y,055-245-7054,2022-07-06
중앙시장(창원중앙시장),상설장,경상남도 창원시 성산구 외동반림로 126,경상남도 창원시 성산구 중앙동 8-10,225,,Y,,2022-07-06
지귀시장,상설장+5일장,경상남도 창원시 의창구 창이대로205번길 8-3,경상남도 창원시 의창구 봉곡동 80-14,78,,N,,2022-07-06
